place,water_tap_id,lat,lon
"Lastekodu 2, maja nr 6, proovivõtukraan",176,58.358657,25.634140684039178
Lastepäevakodu Triinu ja Taavi,276,,
Lastepäevakodu Tõruke,276,,
Lasva Lasteaed,607,,
Lasva Rahvamaja-Lasteaed,607,,
Lauka Põhikooli kontrollkraan,1025,,
Lauka kooli söökla,1025,,
Lauka küla Napi tee pumplast väljuv vesi,1025,58.9604261,22.528372705247723
Lauka päevakeskus Viskoosas kontrollkraan köögis,1024,,
Lauka päevakeskuse köögi kontrollkraan,1025,,
Lauka veevärk Käina tee 14 trassi kontrollkraan,1025,,
Laukna jv asulasse,660,,
Laukna lasteaed-kool,660,,
Laulasmaa SPA,1136,59.374998,24.2376371
Laulasmaa kool,1136,59.37642055,24.242267525749856
Laulasmaa laager,1787,,
Laulasmaa pumpla,1136,59.366627699999995,24.265061153787876
Laululinnu külalistemaja,1737,,
Laupa elamute puurkaev,1167,,
Laupa pk,1165,,
Lauri 3,723,55.881951,26.655267
Lauri-Antsu Turismitalu,1549,,
Lavassaare Lasteaed,614,,
Lavassaare kauplus,614,,
Lavassaare veetöötlusjaam,614,,
Leebiku küla elamu nr.3,263,58.086222,25.986559147499953
Leebiku küla elamu nr.4,263,58.086222,25.986559147499953
Leesi pumpla,2417,,
Leevaku Külakeskus,415,,
Leevi Hooldekodu,543,,
Lehetu RVP kraan,1183,,
"Lehetu pumpla, VTJ",1183,,
Lehetu tarbija kraan,1183,,
Lehetu trassi lõpp,1183,,
Lehola kool,1214,59.2923738,24.3226781
Lehola lasteaed,1214,59.2922643,24.3229892
Lehola pumbajaam,1214,,
Lehtma sadamahoone olmeruum,1197,,
Lehtpuu tänava elamu,341,,
Lehtse Kool,1140,59.2499315,25.8252381
Lehtse Kooli lasteaed,1140,59.2599965,25.738656440484462
Lehtse Uus 2-3,1141,59.2570494,25.8287685
Lehtse Uus 2-4,1141,59.2570494,25.8287685
Lehtse Uus 4-1,1141,59.2570494,25.8287685
Lehtse Uus 4-2,1141,59.2570494,25.8287685
Lehtse Uus tn 5,1141,59.2570494,25.8287685
Lehtse keskuse pumbamaja,1140,59.2501713,25.8254683
Lehtse kultuurimaja,1140,,
Leibur,306,59.403839149999996,24.651473840274946
Leie küla Perearstikeskus,529,58.429643799999994,26.031165386120293
"Leie küla, Leie VTJ, peale filtrit",529,58.429643799999994,26.031165386120293
Leikude küla,1713,59.33727265,26.05432162384603
Leisi Keskkooli söökla,763,,
Leisi Kooli söökla,763,58.5664898,22.6850009
Lelle apteek,740,58.8289511,25.1398516
Lelle kauplus,740,,
Lelle lasteaed,740,,
Lelle postkontor,740,,
Lelle pumpla pärast veetöötlust,740,,
Lembitu kinnistu,598,,
Lembitu tn,700,59.4308602,24.7552931
Lemmeranna külalistemaja,1536,57.9730442,24.4077138
Lennuakadeemia,276,58.31100605,26.69361373587961
Lennujaama kontrollkraan õppeklassis,1203,,
Lepa tee 47,692,57.7125404,26.2180725
Lepalinnu Lasteaed,1353,,
Lepanina hotell,1457,57.99229455,24.418324361122046
Lepiku 5,854,59.336864500000004,26.370494099999995
Lepiku küla KÜ Lepiku,1300,58.696378300000006,22.541449669352485
Lepispea Caravan & Camping köögi- ja puhkenurk,1768,59.576611299999996,25.937215668965784
Lepna keskuse prk pumbajaam,1074,59.3357876,26.315909021747515
Lepna keskuse ühiskodu,1074,59.3357876,26.315909021747515
Leppneeme maja (Leppneeme lasteaed),1353,59.54687199999999,24.861420033783766
Libatse Lasteaed-Algkool,714,58.6588142,24.482878885544594
Libatse veejaamast väljuv vesi,714,,
Lihalõikuse tsehh,1672,,
Lihula Gümnaasium,838,58.686165849999995,23.840197803598944
Lihula Lasteaed,838,58.69024305,23.838231953748902
Lihula lasteaed,838,58.69024305,23.838231953748902
Liiduri 6,2192,59.089856,26.17198531518379
"Liigvalla 1-4 (I. Haava), Liigvalla küla",1935,59.008288300000004,26.129160856171115
Liigvalla küla veetöötlusjaam,1935,59.008288300000004,26.129160856171115
Liitumispunkt Koidu tn 71,939,,
"Liitumispunkt, Vikerkaare 4, Kiikla",674,,
Liiva Hooldekodu,276,58.391052900000005,26.72303064128915
Liiva lasteaia köök,540,57.8340569,26.49773845
Liiva rõhutõstepumpla,1353,,
Liivalaia Gümnaasium,306,,
Lilija Juuksurisalong,306,,
Lille 8,306,51.285256,4.8400771
"Lille Kool, Lille tn8",871,57.6182407,26.421558116026528
Lillekauplus Kolm Lille,306,,
Lilleoru Põhikool,2100,59.2598621,25.04142605
Lilli 49 tänavakraan,1348,49.4415873,8.57040012180613
Limnoloogia Järvemuuseum,1939,58.2117638,26.1100205
Linaküla kämping,1723,,
"Linda 15d, Saku Läte",758,59.363791,27.432928292857685
Lindi lasteaed-algkool,1724,58.327032599999995,24.287044415589243
Linna küla pumpla nr.1 peale veetöötlusseadmeid,244,59.3612083,27.488958245170735
Linnamäe Keskuse Prisma Peremarket,306,,
Linnamäe Lasteaed,923,58.9942046,23.7183295
Linnamäe VTJ 1,923,,
Linnamäe VTJ 2,923,,
Linnamäe keskuse söökla,923,,
Linnamäe küla Utita-Richardi kinnistu,1485,58.9963097,23.705993451066597
Linnamäe puit,1485,,
Linnamäe tee 6c,1213,59.4498614,24.8705601
Linnamäe tee 8a (Veski tn 12),1213,59.4498614,24.8705601
Linnatrass nr 4,387,,
Linnatrass nr. 1,387,,
Linnatrass nr. 2,387,,
Linnatrass nr. 3,387,,
Linnatrass nr. 5,387,,
Linnatrass nr. 6,387,,
Linnatrass nr. 7,387,,
Linnatrass nr. 8,387,,
"Linnu 7, Pajusti",1310,58.355447,26.702740014958902
Linsi kinnistu,845,,
Linte Külakeskus,417,,
Linte küla Põlva Tarbijate Ühistu kauplus,417,58.15719755,27.453487318863925
Lipa Koolimaja köögikraan,2496,58.905316,24.7120685
Liu kortermaja,1412,,
Liu pumplast väljuv vesi,1412,,
"Liu, Rüssa kinnistu",1412,58.27515,24.253321000000014
Lodja korterelamu,1962,,
Lodja pumplast väljuv vesi,1962,,
Lodumetsa tee 13-1,174,59.4858583,24.8591264
Lodumetsa tee 19,174,59.4858583,24.8591264
Lohkva lasteaed,276,58.369457749999995,26.795397332612886
Lohusalu Sadama administratiivhoone,1122,59.3890906,24.2074476
Lohusalu pumpla,1215,,
Lohusalu sadama kai nr 3 (külaliskai),1122,59.3890906,24.2074476
Lohusuu aleviku pumpla-pärast veepuhastusseadet,594,,
Lohusuu kool,594,,
Loigu tn.2 elamu,885,,
"Loimeti elamu, Kukulinna küla",992,,
Loksa Coop,1040,,
Loksa Eakate Kodu (Posti 29),1040,,
Loksa Eakate kodu (Tallinna 26),1040,,
Loksa Gümnaasium,1040,59.5805463,25.7257391
Loksa Päästekomando hoone veekraan Kalurite tn 2a,1040,59.5878205,25.70792206517888
Loksa Tallinna tn puurkaev,1040,59.5781933,25.7251586
Loksa lasteaed Õnnetriinu,1040,59.5847758,25.728960276677082
Lokuta Elupuu maja nr 3,708,,
Lokuta lasteaed,371,58.820645,25.407311309370918
Lokuta puurkaev sissevool,708,,
Lokuta puurkaev väljavool,708,,
Lokuta puurkaev-pumpla pärast filtrit,708,,
Lokuti pumpla,849,,
Loo Keskkool,823,59.4357481,24.94787998217174
Loo Lasteaed Pääsupesa,823,,
Loode 4/2,306,,
Loode tänava veetrass,971,,
Loodusmaja,1236,58.014086,27.598730844594595
Loodusravikeskus Loodus BioSpa köök,1345,,
"Looga tee 15, Jõõpre",726,58.3626393,24.6125376
"Looga tee 16, Jõõpre",726,58.3626393,24.6125376
"Looga tee 3, Jõõpre",726,58.3626393,24.6125376
"Looga tee 4, Jõõpre",726,58.3626393,24.6125376
Loomakliinik,276,57.8470941,26.9956194
Lootuse paak,341,,
Lossi 5 välikraan,1218,59.3905348,24.659559197316987
Lossi/Tartu tn ristmik,169,58.3796075,26.7176737
Lossiküla katlamajas pumbajaam peale veetöötlust,235,,
Lossipargi Eakate Kodu köök,1065,,
Lucca Restoran,340,52.3819342,4.883665
"Luha 13, Võru linn",654,58.387589500000004,24.472854283906884
"Luha 20 elamu, Pärnu",172,59.42459385,24.73609487622243
Luha 500 OÜ mineraalvee tsehhi kraan enne vee villimist ja karboniseerimist,2384,58.3871062,24.4741349
"Luha tee 7, Niidu küla",994,59.4003076,24.9410704
Luha tn 5 elumaja,670,58.3871062,24.4741349
Luha tänav,670,,
Luhtre Turismitalu köök,948,,
Luige VTJ,1349,,
Luige baas,1349,,
Luige kinnistu,1076,,
Luke lasteaia köök,199,,
Luke raamatukogu,199,,
Luki baari köök,762,,
Lunden Food OÜ,823,51.4955201,-0.12613706019633447
Lusika talu köök,1673,,
Lusti Lasteaed,510,,
"Lusti kinnistu, Kantküla küla",1555,,
Lusti küla vesi peale puhasti,510,57.8265911,26.490405601422932
Lustivere Hooldekodu,412,,
Lustivere Põhikooli köök,412,,
Luua Metsanduskooli pumbamaja peale filtrit,438,58.653515299999995,26.604990864826334
Luua Metsanduskooli söökla,438,58.653515299999995,26.604990864826334
Luua Metsanduskooli õppehoone,438,58.653515299999995,26.604990864826334
Luunja lasteaed Midrimaa,175,58.3549405,26.87598525860849
Lähte Gümnaasium,377,,
"Lähte aleviku Lasteaed ""Kiisupere""",377,,
Läike tee RVP,1087,59.3982403,24.8229541
Lääne - Nigula Vallavalitsus,1402,59.2497683,24.09749077226958
Lääne prefektuur Kärdla PJ  kontrollkraan köögis,1034,,
Lääne tänav,1770,58.76953,24.810798246031744
Lääne-Harju valla Tugikeskus,1103,,
"Lääne-Tallinna Keskhaigla, Hooldusravikliinik",306,59.431775900000005,24.692296017700173
"Lääne-Tallinna Keskhaigla, Paldiski mnt 68",306,59.431775900000005,24.692296017700173
Lääne/Väike Kaare ristmik,169,,
Läänekaare paak,341,,
Läänemaa Haigla,841,58.94551225,23.542100513953294
Läänemere Lasteaed,306,59.4524605,24.882596791994644
Läänemere tee 33,306,59.4532981,24.8749341
Läänemere tee 34,306,59.4532981,24.8749341
Lõpe kool-lasteaed,709,,
Lõpe pumplast väljuv vesi,709,,
Lõuna - Läänemaa Sotsiaal- ja Tervishoiukeskus,838,-3.2512042,15.3988551
Lõuna VPJ,163,,
Lõuna-Eesti Haigla,804,57.80855364999999,26.9972259926722
Lõuna-Eesti Hoolekandekeskus AS Kose korpus,978,,
Lõunakeskus,276,58.3587982,26.673266
Lõunasadam,1038,59.33576165,24.07835457697596
Lüganuse Keskkool,693,59.3579915,26.97459229654828
Lüganuse aleviku puurkaevu pumbajaam,693,,
Lüganuse valla sotsiaalpäevakeskus,1665,,
"Lüganuse, Papli 6",693,59.378564,27.0405556
Lüllemäe Põhikool,215,57.753006,26.379099
Lüllemäe Põhikooli  Lasteaia Kaagjärve  rühm,213,,
Lüllemäe Põhikooli  Lasteaia Kaagjärve  rühm,214,,
Lüllemäe Põhikooli Lasteaia Kaagjärve  rühm,213,,
Lüllemäe Põhikooli Lasteaia Kaagjärve  rühm,214,,
Lümanda Põhikooli köök,757,,
Lümanda lasteaia köök,757,58.287076049999996,22.021731029618937
M ja P Nurst kontrollkraan köögis,1034,62.4876456,23.092879
M. Maslovi 3a hoone veetorustik,421,59.3616874,28.1918407
MLA Viimsi Lasteaiad Astri maja,1353,,
MTÜ Hageri Hooldekodu köök,818,,
MTÜ Hageri Hooldekodu ruum,818,,
MTÜ Ilmapuu Waldorflasteaed,306,,
MTÜ Johanna köök,1300,,
MTÜ Lille Turvakodu,182,,
MTÜ Maidla Kodu veevärgi proovivõtukoht,679,,
MTÜ Paunküla Hooldekeskus,1306,,
MTÜ Pimedate Töökeskus Hariner,306,,
MTÜ Uniküla puurkaevu kat nr 14379 pumbamaja,670,,
Maanteeameti Liiklusregistri Tallinna büroo,306,,
Maanteeameti Liiklusregistri Tallinna büroo (kuni 2013),341,,
Maard Tehnovõrkudeühistu pumpla,1774,,
Maardu Gümnaasium,781,59.4865057,25.025815994167914
Maardu Lasteaed Rukkilill,781,59.478009549999996,25.02019838039548
Maardu Lasteaed Rõõm,781,59.478009549999996,25.02019838039548
Maardu Lasteaed Sipsik,781,59.478009549999996,25.02019838039548
Maardu lasteaed Sipsik(mitte kasutada),781,59.478009549999996,25.02019838039548
Maaritsa Peetri Talutehnika,583,58.20458875,26.702535349999998
Maaritsa küla Kultuurimaja,583,58.14353485,26.71330575502489
Maarja Küla - peale filtrit,1463,58.1215154,27.0258539
Maarja Küla külakeskus,1463,58.1215154,27.0258539
"Maarja küla, Tabivere Lasteaed Maarja-Magdaleena mängurühm ""Muumipere""",320,58.1215154,27.0258539
Maarjamõisa lasteaed,276,58.3724516,26.69871729747756
Madara Juuksur,306,,
Madi talu köök,1766,59.2171041,24.1510242
Madise Puhkemaja,1921,58.4879003,26.3499898
Madsa Spordi- ja Puhkekeskuse köök,1378,,
Madsa spordibaasi pumbamaja peale veetöötlust,1378,,
Magdaleena haigla,306,59.41682405,24.738511378133765
Mahla paak,341,,
Mahla pressimise ruum,2318,,
Mahuti,778,-16.7978784,-150.9671754
Maidla,887,59.337621150000004,27.027685095977173
Maidla Kooli söökla,472,59.077045,24.862782909248054
Maidla Vallavalitsus,670,,
Maidla lasteaia köök,472,,
Maidla pumbamaja väljavool,887,59.3522915,27.037076704301075
Maidla puurkaevu kat nr 14898 pumbamaja,472,,
Maja 3,1324,57.5960002,24.5151906
Maja 7-8 söögiruum,571,58.2313866,25.8601788
Maja I keldrikraan,1324,49.9766479,18.49643640081967
Majaka 13,1344,59.42963895,24.788375079065666
"Majakovski 17, Sillamäe linn",630,42.00067885,21.416449901068525
Malmi 6a,271,59.357543899999996,27.427887199999994
Malmi tn 3,421,59.4416982,24.7315384
Mammaste Tervisespordikeskus,384,58.0773082,27.065321882377958
Mammaste Vallamaja,384,58.0645286,27.0559615
Mammaste tee 4,384,58.0611679,27.0541458
Mammumari Lastehoid,306,,
Marguse Puhkebaasi köök,252,,
Maria talu külalistemaja köök,1956,58.2972765,24.1596835
Marienthali Keskus,306,,
Marina Judina elamu,1792,,
Marinaadi sõlm K21,346,,
"Marjametsa tee korterelamu, Pärnu",172,58.3449961,24.5795604
Marjasoo talu Pärsti,500,,
Marju kohvik,1230,,
Markna talu köögikraan,2087,,
Marta Kodu,306,,
"Martini maaüksus, pumpla",1343,,
Martna Lasteaed,1062,58.8565975,23.80327177970297
Martna Põhikool,1062,58.858466500000006,23.7948435
Martna pumpla,1062,,
Massiaru pumplast väljuv vesi,1193,,
Matsu Talu külalistemaja köök,1731,59.0464915,27.035502250862066
Maxima,306,56.4830496,21.021728297362948
Maxima X: Nõmme tee 23,306,56.94082935,24.216635991225544
Maxima X: Sütiste tee 28,306,56.94082935,24.216635991225544
Maxima X: Tammsaare tee 133,306,56.94082935,24.216635991225544
Maxima X: Valdeku 114,341,56.94082935,24.216635991225544
Maxima kauplus,276,,
Medicum AS,306,,
"Meegaste talu, peale filtrit",1720,58.04868115,26.3260582
Meegaste turismitalu puhkemaja,1720,,
Meegomäe hüdrant,654,,
Meeliku 22/1-124,306,,
"Meelise 5, Pärnu",172,58.3563615,24.570623801904382
Meeri küla elamu,200,58.2867239,26.478249714861434
Mehaanika tn,371,59.4260647,24.7042892
Mehikoorma kauplus A ja O,298,58.235545,27.4696777
Mehntack OÜ restorani köök,675,,
Meie Toidukaubad Võhma linn,885,58.3681256,26.7210205
Meierei tsehhiruumi kraan,2200,,
Meierei veehaarde veejaam,712,,
Melliste Algkool,357,58.331916,26.981847971281645
Memme Musi lasteaia köök,1259,,
Mere 4,731,58.573791,22.683343999999998
Mere pst Sillamäe,630,59.4420369,24.7529738
Mere tehas (Tööstuse 48),168,32.721957,-97.440864
Merekalda Pansionaadi köök,868,,
Meremäe hooldekodu söökla,547,,
Meremäe kool,547,57.7482675,27.458634495588235
Meremõisa pumpla,2195,,
Meremõisa valvurimaja,2195,,
Mereoja Kämpingu köök,1728,,
Mereoja Kämpingu puurkaev kat nr 51014,1728,,
Meresuu hotell,430,59.45186385,28.026681061732454
Meriadok villimistsehh,1146,,
Merimetsa Nakkuskeskuse Haigla,306,,
Merimetsa Tervisekeskus,306,,
"Merimetsa-Uku püstik, Pärnu",172,,
Meriton Grand Conference & Spa Hotell,306,,
Meriton Grand Hotel Tallinn,306,,
Merivälja Kool,348,59.492843300000004,24.846918004201335
Merivälja Lasteaed,348,59.490419599999996,24.847139949921278
Merivälja kool (mitte kasutada),348,59.492843300000004,24.846918004201335
Merivälja lasteaed (mitte kasutada!),348,59.490419599999996,24.847139949921278
Merivälja paak,348,,
"Metsa 5-8, Kalana küla",406,59.0766874,24.23144545
"Metsa 68 püstik, Pärnu",172,59.378980299999995,24.670427987334627
Metsa 72 püstik,172,58.366869,24.551928778613508
Metsa kaev,1622,,
"Metsa tn 1 tuletõrjehüdrant, Iisaku alevik",599,59.3811354,24.6825998
"Metsa tn 13 tuletõrjehüdrant, Iisaku alevik",599,59.3811354,24.6825998
Metsa tn 4,181,59.3811354,24.6825998
Metsajärve puhkemaja,1734,,
Metsaluige Turismitalu,2452,,
Metsanurga VTJ,873,,
Metsapoole kool,1195,57.9042086,24.3770523
Metsapoole pumplast väljuv vesi,1195,,
Metsaveere Turismitalu,1733,,
Metsavenna talu köök,859,,
Metskonna Metsamaja,1970,58.8714557,22.466018891031943
Metsvitsa tn 14,2133,58.4152789,26.7383756
Mihklirahva talu köök,2604,,
Miiduranna Külmladu,166,,
Miiduranna hüdrant,1353,,
Miiduranna lillepood,1353,,
Mikitamäe Hooldekodu,552,,
Mikitamäe Kool,556,57.99783295,27.535290717571314
Mikitamäe Soelaane 11- keldri kraan,552,58.0043266,27.5433084
Mikitamäe elamu Soelaane 2,552,,
Mikitamäe küla tarbija,552,58.003700300000006,27.545066903117906
Mikrobioloogia labor,346,,
Mikrobioloogia labor,778,,
Mineraalvee tsehhi kraan peale veetöötlust,2312,,
Mineraalvee villimisliin (ei ole proovivõtmise koht),1435,,
Minilasteaed Lõvimeri OÜ,340,,
Minimarket kaubakeskus,306,,
Misso kool,570,57.5993692,27.221657354310224
Moe Peenviinavabrik,1445,,
Moe küla veevärk,1137,59.251827899999995,26.013122019467403
Moka turismitalu,1660,,
Mokko turismitalu,1695,,
Mooni 5,991,58.3728945,26.694568320909088
Moora küla veevärk,1222,59.065251450000005,26.526064866948794
Moora p/k 52526 pumbamaja,1222,,
Moora p/k 52526 pumbamaja peale filtrit,1222,,
Mooste Lasteaed,511,,
Motelli köök,334,,
Motohoov,385,58.3940782,26.7172125
Motovilla külalistemaja,1794,,
MuSu resto,341,,
Muhu Hooldekodu köök,540,,
Muhu Liha tootmistsehh,2431,,
Muhu Põhikooli köök,540,,
Mulgi Häärber,471,,
Munalaskme Hooldekodu,1184,59.1847891,24.265151
Munalaskme VTJ peale filtreid,1184,,
Munalaskme korterelamu,1184,,
Munalaskme munitsipaalelamu,1184,,
Munalaskme sotsiaalmaja,1184,,
Muraste Konsum,1045,59.45491455,24.443980297092978
Muraste Kool,1045,59.45684935,24.43995320407334
Muraste VTJ,1045,,
Muraste tee 15,1045,59.4548363,24.4377352
"Muraste, Kolmiku põik 5 pumpla",1045,59.4631739,24.4559881
Mureli/Sõstra ristmik,169,,
Musta Täku talli köök,1138,59.2448778,25.6868217
Mustamäe Elamuste Keskus,306,59.39984105,24.664910236751737
Mustamäe Humanitaargümnaasium,306,59.4093065,24.672485584228404
Mustamäe Keskus,306,59.408575,24.688766250000004
Mustamäe Sotsiaalmaja,306,,
Mustamäe Tervisekeskus (Lääne-Tallinna Keskhaigla üksus),306,,
Mustjala kool-lasteaed,548,58.4602449,22.2374588
Mustjõe Gümnaasium,306,59.4289554,24.69215542784471
Mustla - Harju tn,524,58.432455000000004,23.03973051134225
Mustla Karja tn (Elamu 3),524,58.2387415,25.8599649
Mustla Kooli tn,524,58.2337287,25.8806463
Mustla Pihlaka Kevade rist,524,58.2320649,25.8789762
Mustla Pikk tn (Lille21),524,58.2362651,25.8575451
Mustla Posti 52C,524,58.2344256,25.8736657
Mustla Posti 52E,524,58.2344256,25.8736657
Mustla mahuti,524,,
Mustna OÜ lihapoe kontrollkraan,1034,,
"Mustvee Kool, Tartu tn 11",309,58.909834000000004,26.804162140462147
"Mustvee Lasteaed, Kastani tn 40",309,58.7008959,26.84572479046592
"Mustvee Tervisekeskus, Tartu 59",309,,
"Mustvee Vene Gümnaasium, Narva mnt 24",309,58.727832,26.771152164555254
"Mustvee linn Jõe tn puurkaev, peale filtrit",309,58.847907199999995,26.93008280945194
Mustvee linn Pihkva mnt 44,309,58.847907199999995,26.93008280945194
"Mustvee linn, Narva 9",309,58.847907199999995,26.93008280945194
"Mustvee linn, Pihkva tn 18A tänavakraan",309,58.847907199999995,26.93008280945194
"Mustvee linn, Tartu 28, Linnavalitsuse hoone",309,58.847907199999995,26.93008280945194
"Mustvee linn, Tartu 5",309,58.847907199999995,26.93008280945194
Muuga Sadam,171,59.49312645,24.94765595941688
"Muuga Sadam,",171,59.49312645,24.94765595941688
"Muuga Sadam,  mahuti",171,59.49312645,24.94765595941688
"Muuga Sadam, hüdrant 11-25",171,59.49312645,24.94765595941688
"Muuga Sadam, peahoone söökla",171,59.49312645,24.94765595941688
"Muuga Sadam,hüdrant 32-42",171,,
"Muuga Sadam,hüdrant nr.",171,,
"Muuga Sadam,puurkaev nr 21200 (MITTE kasutada)",171,,
"Muuga Sadam,puurkaev nr 386 (MITTE kasutada)",171,,
Muuga hüdrant,1353,,
Muuga küla veevärk,954,59.10750125,26.626478890973523
Muuga pood,954,,
Muuga puurkaevu pumbamaja,954,,
Muuga spordihoone,954,59.1120665,26.6307857
Muusikapood Rockroad,306,,
"Mäe 11, Kiviõli",692,58.3907475,24.5258855
Mäe 4,490,35.3198254,128.9416864
"Mäe talu, Koksvere Küla",461,57.788475000000005,27.01955245021645
"Mäe tn 3, Kärdla",1034,47.1173627,-119.3955831
Mäe tn 7,1344,47.1173627,-119.3955831
Mäe tn veevõtukoht,892,47.1173627,-119.3955831
Mäehansu taluhoone köök,1765,,
Mäeküla Kõrts,1005,58.8800509,25.69104352258322
Mäemõisa pumbajaam peale filtreid,213,,
Mäepealse,1187,59.225499049999996,24.704185353117353
Mäepealse puurkaevupumpla,1187,,
Mäetaguse Põhikool,675,59.223002,27.293990100364994
Mäetaguse küla veevärk,676,59.23317075,27.2740312807654
Mäetaguse mõisa hoone,675,59.22322355,27.290160403710193
Mäetaguse saun,675,,
Mähe Perearst OÜ,336,,
Mähe apteek,174,,
Mäksa küla Elamu 1-2,362,58.3667872,26.98372841099549
Mändjala Kämpingu restorani köök,1489,58.21691465,22.3335288
Männamaa Mikumärdi kinnistu kraan köögis,1206,58.831983,22.630079000000002
Männamaa sigala puurkaevu kontrollkraan,1206,,
Männi,2565,58.3065512,26.728071138438715
Männi 10/4,240,58.7358091,24.4234839
Männi tn 32,1040,58.9453707,24.8986453
"Männi tänav 20, Põltsamaa linn",277,59.2301035,26.33705204095442
"Männiku 3, Voka alevik",576,59.36365725,28.180972749999995
"Männiku 5, Voka alevik",576,59.339952499999995,24.705944749576272
Männiku Auto OÜ kontor,1109,58.3832282,26.6710335
Männiku Metsatalu köögist,1563,58.2980931,25.58856693227628
